pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785441144.755,91260,60.4,62.9,49.0,51.0,71.88,8.17,-396.3,293.2,-4.0,63.1,21.12,-21.12,70.12,-3.243,-3.726,-3.726,0.0,-195.5,100.0,-3.726,0.0,36.0,62.9,0.98,3.09,4.09,49.0,57.18,38.82,59.38,21.12,1,1,80,66,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,1
1785441144.814,91320,61.0,62.43,26.0,55.0,65.83,3.09,-408.9,293.2,-4.0,54.4,16.75,-16.75,42.75,-3.347,-3.076,-3.076,0.0,-246.3,100.0,-3.076,0.0,36.0,62.43,0.52,1.42,1.15,26.0,56.75,41.96,59.25,16.75,1,1,77,85,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,1
1785441144.873,91380,60.3,60.3,-1.0,33.0,17.78,-38.65,-392.1,293.2,4.0,600.8,19.76,-19.76,18.76,-3.209,-1.677,-1.677,0.0,-309.6,30.0,-1.677,0.0,36.0,60.3,-0.1,-32.15,-6.41,61.29,54.82,37.82,58.65,19.76,1,1,81,127,0,0,0,0,0,1,0,0,0,0,3,1,0,219,0,0,1
1785441144.943,91440,59.1,59.1,-13.0,39.0,13.15,-41.78,-363.1,293.2,4.0,581.0,27.1,-27.1,14.1,-2.972,-1.295,-1.295,0.0,-278.4,30.1,-1.295,0.0,36.0,59.1,-0.33,-34.19,-7.26,65.23,53.73,31.36,58.28,27.1,1,1,88,139,0,0,0,0,0,1,0,0,0,0,2,1,0,219,0,0,1
1785441145.006,91500,55.8,54.17,-38.0,43.0,-4.29,-53.14,-321.7,293.2,4.0,552.7,33.34,-33.34,-4.66,-2.632,0.442,0.442,0.0,-326.6,100.0,0.442,0.0,36.0,54.17,-0.82,-41.48,-10.84,79.72,49.24,23.51,56.55,33.34,1,1,98,195,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441145.066,91563,51.8,49.11,-55.0,49.0,-7.1,-51.1,-244.3,293.2,4.0,499.9,46.71,-46.71,-8.29,-1.998,0.779,0.779,0.0,-306.1,100.0,0.779,0.0,36.0,49.11,-1.15,-38.98,-10.98,80.23,44.64,12.62,54.36,46.71,1,1,117,206,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441145.154,91623,46.0,41.76,-80.0,53.0,-21.74,-57.73,-168.5,293.2,4.0,448.2,50.25,-50.25,-29.75,-1.378,2.438,2.438,0.0,-335.8,100.0,2.438,0.0,36.0,41.76,-1.63,-41.33,-14.77,93.05,37.97,5.8,50.25,53.29,1,1,136,268,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441145.154,91684,41.1,36.37,-83.0,57.0,-15.15,-46.84,-67.6,293.2,4.0,379.4,46.41,-46.41,-36.59,-0.553,2.808,2.808,0.0,-246.2,100.0,2.808,0.0,36.0,36.37,-1.67,-32.57,-12.59,85.91,33.07,1.11,46.41,62.03,1,1,162,284,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441145.214,91744,35.8,30.52,-88.0,60.0,-16.29,-42.56,29.1,293.2,4.0,313.5,41.34,-41.34,-46.66,0.238,3.218,3.218,0.0,-192.7,100.0,3.218,0.0,36.0,30.52,-1.76,-27.59,-13.21,88.0,27.75,0.0,41.34,62.94,1,1,188,302,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441145.278,91804,27.1,22.6,-100.0,45.0,-25.64,-43.86,125.1,293.2,4.0,248.1,32.85,-32.85,-67.15,1.023,3.686,3.686,0.0,-184.7,100.0,3.686,0.0,36.0,22.6,-2.0,-24.81,-17.05,100.0,20.55,0.0,32.85,56.41,1,1,215,324,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441145.346,91867,20.2,15.58,-105.0,44.0,-30.74,-42.11,192.7,293.2,4.0,202.0,23.78,-23.78,-81.22,1.576,3.836,3.836,0.0,-152.1,100.0,3.836,0.0,36.0,15.58,-2.1,-21.21,-18.8,105.0,14.17,0.0,23.78,46.92,1,1,235,331,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441145.405,91927,14.1,8.96,-105.0,49.0,-32.29,-37.5,257.1,293.2,4.0,158.0,14.11,-14.11,-90.89,2.103,3.896,3.896,0.0,-91.5,100.0,3.896,0.0,36.0,8.96,-2.1,-16.59,-18.8,105.0,8.15,0.0,14.11,34.41,1,1,255,335,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441145.474,91987,10.1,5.44,-88.0,53.0,-23.09,-25.94,306.0,293.2,4.0,124.7,8.65,-8.65,-79.35,2.504,3.821,3.821,0.0,16.8,100.0,3.821,0.0,36.0,5.44,-1.76,-10.97,-13.21,88.0,4.95,0.0,8.65,26.13,1,1,271,331,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441145.534,92047,6.2,1.74,-77.0,58.0,-19.43,-19.24,344.3,293.2,4.0,98.6,2.78,-2.78,-74.22,2.817,3.773,3.773,0.0,66.8,100.0,3.773,0.0,36.0,1.74,-1.54,-7.59,-10.11,77.0,1.58,0.0,2.78,11.44,1,1,284,328,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441145.602,92107,2.4,0.6,-53.0,34.0,-10.46,-10.06,372.4,293.2,4.0,79.4,0.96,-0.96,-52.04,3.047,3.381,3.381,0.0,173.2,100.0,3.381,0.0,34.0,0.6,-1.06,-4.21,-4.79,53.0,0.55,0.0,0.96,5.05,1,1,294,309,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441145.663,92168,1.8,0.78,-27.0,38.0,-3.32,-3.72,383.6,293.2,4.0,71.7,1.24,-1.24,-25.76,3.139,2.186,2.186,0.0,264.3,100.0,2.186,0.0,34.0,0.78,-0.54,-1.94,-1.24,27.0,0.7,0.0,1.24,6.82,1,1,298,258,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441145.753,92228,3.5,3.5,7.0,43.0,39.72,32.93,344.3,293.2,-4.0,568.1,5.59,-5.59,12.59,2.817,-1.164,-1.164,0.0,355.5,100.0,-1.164,0.0,34.0,3.5,0.21,27.69,5.03,54.31,3.18,0.0,5.59,20.68,1,1,284,143,0,1,0,0,0,1,0,0,0,0,3,1,0,219,0,0,0
1785441145.753,92288,7.0,8.96,40.0,49.0,54.9,41.77,257.1,293.2,-4.0,508.6,14.11,-14.11,54.11,2.103,-3.435,-3.435,0.0,413.6,100.0,-3.435,0.0,34.0,8.96,0.85,33.11,7.81,67.68,8.14,0.0,14.11,34.4,1,1,255,74,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441145.812,92348,11.7,15.42,69.0,54.0,65.17,45.23,139.0,293.2,-4.0,428.1,23.56,-23.56,92.56,1.137,-3.904,-3.904,0.0,429.8,100.0,-3.904,0.0,34.0,15.42,1.41,33.34,10.48,78.37,14.02,0.0,23.56,42.38,1,1,219,61,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,0
1785441145.875,92408,19.1,21.82,85.0,32.0,72.28,45.88,43.6,293.2,-4.0,363.0,31.9,-31.9,116.9,0.357,-3.97,-3.97,0.0,378.0,100.0,-3.97,0.0,34.0,21.82,1.71,31.4,12.77,86.52,19.83,0.0,31.9,48.76,1,1,192,59,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441145.946,92471,24.5,27.92,90.0,38.0,74.29,42.16,-56.4,293.2,-4.0,294.9,38.75,-38.75,128.75,-0.461,-3.983,-3.983,0.0,283.5,100.0,-3.983,0.0,34.0,27.92,1.8,26.54,13.81,90.0,25.38,0.83,38.75,50.56,1,1,165,59,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,0
1785441146.006,92531,31.2,35.65,106.0,42.0,87.03,46.71,-137.1,293.2,-4.0,239.9,45.83,-45.83,151.83,-1.122,-3.994,-3.994,0.0,278.5,100.0,-3.994,0.0,34.0,35.65,2.12,25.43,19.16,106.0,32.41,3.88,45.83,50.57,1,1,144,58,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,0
1785441146.077,92592,37.2,42.07,106.0,46.0,88.11,41.86,-204.3,293.2,-4.0,194.1,46.7,-46.7,152.7,-1.671,-3.994,-3.994,0.0,187.4,100.0,-3.994,0.0,34.0,42.07,2.12,20.57,19.16,106.0,38.25,8.6,50.45,46.7,1,1,127,58,0,1,0,0,1,1,1,0,0,0,2,1,0,219,0,0,1
1785441146.137,92653,43.4,48.9,108.0,51.0,91.66,38.87,-260.5,293.2,-4.0,155.7,42.71,-42.71,150.71,-2.132,-3.994,-3.994,0.0,136.6,100.0,-3.994,0.0,34.0,48.9,2.16,16.82,19.89,108.0,44.46,14.54,54.26,42.71,1,1,113,58,0,1,0,0,1,1,1,0,0,0,1,1,0,219,0,0,1
1785441146.202,92714,48.2,53.38,96.0,54.0,85.71,29.39,-309.3,293.2,-4.0,122.4,35.73,-35.73,131.73,-2.531,-3.985,-3.985,0.0,34.6,100.0,-3.985,0.0,34.0,53.38,1.92,11.75,15.72,96.0,48.53,21.46,56.24,35.73,1,1,101,59,0,1,0,0,1,1,1,0,0,0,3,1,0,219,0,0,1
