pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440124.766,117459,23.2,23.2,6.0,41.0,23.85,0.59,-131.9,165.0,-3.0,60.2,15.76,-15.76,21.76,-2.398,-1.429,-1.429,0.0,-252.0,60.0,-1.429,0.0,33.0,23.2,0.12,0.36,0.11,6.0,21.09,9.75,33.55,15.76,1,1,105,134,0,1,0,0,0,1,0,0,0,0,2,1,0,26,0,0,1
1785440124.825,117521,22.2,22.2,-8.0,46.0,7.28,-13.57,-122.7,165.0,3.0,523.1,17.22,-17.22,9.22,-2.231,-0.648,-0.648,0.0,-250.6,29.6,-0.648,0.0,33.0,22.2,-0.18,-11.61,-1.77,24.15,20.18,8.24,32.36,17.22,1,1,110,159,0,0,0,0,0,1,0,0,0,0,2,1,0,26,0,0,1
1785440124.886,117581,20.6,20.6,-20.0,50.0,0.17,-18.58,-104.4,165.0,3.0,489.9,20.22,-20.22,0.22,-1.899,-0.015,-0.015,0.0,-237.5,30.2,-0.015,0.0,33.0,20.6,-0.42,-15.05,-3.1,32.0,18.73,5.71,30.4,20.22,1,1,120,179,0,0,0,0,0,1,0,0,0,0,2,1,0,26,0,0,1
1785440124.959,117641,16.9,14.46,-46.0,53.0,-22.22,-33.35,-81.2,165.0,3.0,447.6,17.38,-17.38,-28.62,-1.476,1.777,1.777,0.0,-296.9,60.0,1.777,0.0,33.0,14.46,-0.94,-23.7,-8.71,53.62,13.15,3.31,22.21,17.38,1,1,133,242,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440125.014,117701,13.0,9.7,-58.0,57.0,-30.27,-36.34,-49.5,165.0,3.0,390.0,15.23,-15.23,-42.77,-0.9,2.308,2.308,0.0,-266.2,60.0,2.308,0.0,33.0,9.7,-1.17,-23.81,-11.36,61.22,8.82,1.23,15.23,15.88,1,1,151,263,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,0
1785440125.086,117761,5.5,2.75,-81.0,34.0,-49.55,-47.54,-10.1,165.0,3.0,318.4,4.39,-4.39,-76.61,-0.184,2.848,2.848,0.0,-306.4,60.0,2.848,0.0,33.0,2.75,-1.62,-25.89,-20.03,81.3,2.5,0.1,4.39,6.67,1,1,174,285,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,0
1785440125.146,117823,0.0,-3.68,-92.0,40.0,-59.17,-50.45,27.8,165.0,3.0,249.5,5.87,5.87,-97.87,0.505,2.944,2.944,0.0,-275.2,60.0,2.944,0.0,33.0,-3.68,-1.84,-22.95,-25.65,92.0,3.34,0.44,5.87,7.25,1,1,197,290,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,0
1785440125.209,117883,-5.6,-9.72,-96.0,43.0,-62.83,-48.28,59.4,165.0,3.0,192.0,14.24,14.24,-110.24,1.08,2.969,2.969,0.0,-208.7,60.0,2.969,0.0,33.0,-9.72,-1.92,-18.43,-27.93,96.0,8.84,1.75,15.27,14.24,1,1,217,291,0,1,0,0,1,1,1,0,0,0,1,1,0,26,0,0,1
1785440125.278,117943,-12.8,-18.11,-113.0,47.0,-82.22,-58.28,80.7,165.0,3.0,153.3,22.71,22.71,-135.71,1.467,2.991,2.991,0.0,-239.4,60.0,2.991,0.0,33.0,-18.11,-2.26,-17.32,-38.7,113.0,16.46,3.26,27.19,22.71,1,1,231,292,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.337,118004,-17.8,-23.05,-101.0,52.0,-73.0,-45.41,97.1,165.0,3.0,123.5,25.27,25.27,-126.27,1.765,2.985,2.985,0.0,-107.1,60.0,2.985,0.0,33.0,-23.05,-2.02,-12.47,-30.92,101.0,20.95,4.86,33.37,25.27,1,1,242,291,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.434,118065,-22.1,-27.2,-88.0,58.0,-63.88,-33.35,114.3,165.0,3.0,92.3,25.65,25.65,-113.65,2.077,2.973,2.973,0.0,-11.6,60.0,2.973,0.0,33.0,-27.2,-1.76,-8.12,-23.47,88.0,24.73,7.0,38.0,25.65,1,1,254,291,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.434,118128,-27.7,-30.18,-69.0,36.0,-53.02,-20.76,125.6,165.0,3.0,71.7,25.74,25.74,-94.74,2.283,2.935,2.935,0.0,96.3,60.0,2.935,0.0,33.0,-30.18,-1.38,-4.95,-14.43,69.0,27.44,8.69,41.01,25.74,1,1,262,289,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.489,118188,-30.2,-32.32,-53.0,40.0,-46.17,-12.59,133.7,165.0,3.0,57.0,25.57,25.57,-78.57,2.43,2.861,2.861,0.0,155.4,60.0,2.861,0.0,33.0,-32.32,-1.06,-3.02,-8.51,53.0,29.38,10.07,43.0,25.57,1,1,268,286,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.547,118248,-31.6,-33.14,-35.0,44.0,-39.81,-6.06,139.1,165.0,3.0,47.2,24.72,24.72,-59.72,2.528,2.67,2.67,0.0,202.2,60.0,2.67,0.0,33.0,-33.14,-0.7,-1.65,-3.71,35.0,30.13,11.06,43.73,24.72,1,1,272,278,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.617,118308,-31.8,-32.5,-15.0,47.0,-34.32,-1.65,140.4,165.0,3.0,44.7,23.6,23.6,-38.6,2.553,2.176,2.176,0.0,243.5,60.0,2.176,0.0,33.0,-32.5,-0.3,-0.67,-0.68,15.0,29.55,11.32,43.17,23.6,1,1,273,258,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.683,118368,-30.9,-30.9,4.0,51.0,-16.21,13.35,136.4,165.0,-3.0,547.9,23.16,23.16,-19.16,2.479,1.281,1.281,0.0,265.9,26.7,1.281,0.0,33.0,-30.9,0.11,11.55,1.69,23.63,28.09,10.56,41.69,23.16,1,1,270,224,0,0,0,0,0,1,0,0,0,0,3,1,0,26,0,0,1
1785440125.741,118431,-28.7,-27.97,23.0,32.0,-0.88,24.62,122.8,165.0,-3.0,523.4,24.03,24.03,-1.03,2.234,0.073,0.073,0.0,281.2,27.6,0.073,0.0,33.0,-27.97,0.48,19.48,4.65,39.18,25.42,8.26,38.8,24.03,1,1,260,182,0,0,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.810,118491,-25.6,-24.02,44.0,36.0,15.28,35.73,98.5,165.0,-3.0,479.1,26.12,26.12,17.88,1.791,-1.205,-1.205,0.0,312.5,60.0,-1.205,0.0,35.0,-24.02,0.9,25.73,9.1,54.8,21.83,5.02,34.5,26.12,1,1,243,141,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.870,118551,-21.2,-18.85,62.0,38.0,31.23,45.52,76.2,165.0,-3.0,438.5,24.78,24.78,37.22,1.385,-2.129,-2.129,0.0,308.8,60.0,-2.129,0.0,35.0,-18.85,1.26,29.92,14.35,68.8,17.13,2.89,28.16,24.78,1,1,228,113,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,1
1785440125.936,118611,-16.2,-12.77,78.0,44.0,43.04,50.74,39.0,165.0,-3.0,370.9,19.79,19.79,58.21,0.709,-2.647,-2.647,0.0,289.3,60.0,-2.647,0.0,35.0,-12.77,1.57,29.7,19.48,80.16,11.61,0.79,19.79,22.86,1,1,204,98,0,1,0,0,1,1,1,0,0,0,3,1,0,26,0,0,0
1785440125.997,118671,-10.7,-6.2,92.0,49.0,55.42,56.02,4.9,165.0,-3.0,308.9,9.84,9.84,82.16,0.089,-2.882,-2.882,0.0,278.3,60.0,-2.882,0.0,35.0,-6.2,1.84,28.46,25.72,92.12,5.63,0.04,9.84,14.92,1,1,183,91,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,0
1785440126.088,118733,-5.2,-0.17,95.0,53.0,58.22,53.08,-27.1,165.0,-3.0,250.8,0.27,0.27,94.73,-0.492,-2.935,-2.935,0.0,205.6,60.0,-2.935,0.0,35.0,-0.17,1.9,23.83,27.35,95.0,0.15,0.0,0.27,0.56,1,1,164,89,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,0
1785440126.088,118793,1.2,6.76,103.0,54.0,66.75,54.54,-56.5,165.0,-3.0,197.3,9.58,-9.58,112.58,-1.027,-2.972,-2.972,0.0,178.5,60.0,-2.972,0.0,35.0,6.76,2.06,20.33,32.15,103.0,6.14,1.58,10.71,9.58,1,1,147,88,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440126.152,118853,5.5,10.66,89.0,58.0,54.9,40.22,-75.8,165.0,-3.0,162.2,12.7,-12.7,101.7,-1.378,-2.953,-2.953,0.0,52.4,60.0,-2.953,0.0,35.0,10.66,1.78,14.43,24.01,89.0,9.69,2.87,16.67,12.7,1,1,136,89,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440126.217,118913,12.0,14.72,80.0,34.0,49.22,31.37,-93.7,165.0,-3.0,129.6,14.92,-14.92,94.92,-1.704,-2.935,-2.935,0.0,-12.4,60.0,-2.935,0.0,35.0,14.72,1.6,10.37,19.4,80.0,13.38,4.5,22.57,14.92,1,1,126,89,0,1,0,0,1,1,1,0,0,0,1,1,0,26,0,0,1
1785440126.284,118973,14.8,17.27,65.0,38.0,40.42,21.05,-106.3,165.0,-3.0,106.8,15.37,-15.37,80.37,-1.932,-2.872,-2.872,0.0,-94.7,60.0,-2.872,0.0,35.0,17.27,1.3,6.94,12.81,65.0,15.7,5.94,26.08,15.37,1,1,119,91,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440126.342,119036,16.6,18.67,46.0,45.0,31.13,11.33,-117.2,165.0,-3.0,86.8,14.33,-14.33,60.33,-2.132,-2.679,-2.679,0.0,-167.7,60.0,-2.679,0.0,35.0,18.67,0.92,3.99,6.41,46.0,16.97,7.42,27.93,14.33,1,1,113,97,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440126.410,119096,18.5,20.33,39.0,47.0,29.41,8.26,-124.6,165.0,-3.0,73.5,14.41,-14.41,53.41,-2.265,-2.563,-2.563,0.0,-149.8,60.0,-2.563,0.0,35.0,20.33,0.78,2.87,4.61,39.0,18.48,8.53,30.06,14.41,1,1,109,100,0,1,0,0,1,1,1,0,0,0,1,1,0,26,0,0,1
1785440126.486,119156,19.5,20.98,29.0,51.0,26.55,5.07,-128.2,165.0,-3.0,66.9,14.16,-14.16,43.16,-2.331,-2.319,-2.319,0.0,-155.2,60.0,-2.319,0.0,35.0,20.98,0.58,1.94,2.55,29.0,19.07,9.13,30.87,14.16,1,1,107,107,0,1,0,0,1,1,1,0,0,0,1,1,0,26,0,0,1
1785440126.537,119216,18.0,18.0,5.0,54.0,18.6,0.54,-124.6,165.0,-3.0,73.5,11.48,-11.48,16.48,-2.265,-1.12,-1.12,0.0,-221.4,31.2,-1.12,0.0,35.0,18.0,0.1,0.37,0.08,5.0,16.36,8.53,27.05,11.48,1,1,109,144,0,0,0,0,0,1,0,0,0,0,2,1,0,26,0,0,1
1785440126.601,119276,15.8,15.8,-15.0,58.0,-0.85,-15.13,-104.4,165.0,3.0,489.9,13.85,-13.85,-1.15,-1.899,0.082,0.082,0.0,-247.4,60.0,0.082,0.0,35.0,15.8,-0.32,-12.6,-2.21,27.0,14.36,5.71,24.08,13.85,1,1,120,183,0,1,0,0,0,1,0,0,0,0,2,1,0,26,0,0,1
1785440126.688,119338,13.7,11.97,-27.0,64.0,-9.35,-19.39,-81.2,165.0,3.0,447.6,13.65,-13.65,-13.35,-1.476,0.923,0.923,0.0,-232.2,60.0,0.923,0.0,35.0,11.97,-0.56,-15.2,-3.63,34.62,10.88,3.31,18.62,13.65,1,1,133,211,0,1,0,0,1,1,1,0,1,1,2,1,0,27,0,0,1
1785440126.688,119398,7.5,5.18,-61.0,38.0,-38.56,-39.77,-54.7,165.0,3.0,399.5,6.95,-6.95,-54.05,-0.995,2.575,2.575,0.0,-342.2,60.0,2.575,0.0,35.0,5.18,-1.23,-25.8,-12.73,64.82,4.71,1.49,8.25,6.95,1,1,148,274,0,1,0,0,1,1,1,0,0,0,2,1,0,27,0,0,1
1785440126.750,119458,1.9,-1.3,-80.0,40.0,-52.35,-46.42,-8.5,165.0,3.0,315.4,2.07,2.07,-82.07,-0.154,2.882,2.882,0.0,-344.1,60.0,2.882,0.0,36.0,-1.3,-1.6,-25.3,-19.51,80.23,1.18,0.0,2.07,3.73,1,1,175,287,0,1,0,0,1,1,1,0,0,0,2,1,0,27,0,0,0
1785440126.807,119518,-3.2,-7.02,-87.0,44.0,-58.33,-46.64,26.2,165.0,3.0,252.5,11.13,11.13,-98.13,0.475,2.944,2.944,0.0,-271.0,60.0,2.944,0.0,36.0,-7.02,-1.74,-21.96,-22.94,87.0,6.39,0.4,11.13,14.33,1,1,196,290,0,1,0,0,1,1,1,0,0,0,1,1,0,27,0,0,0
1785440126.880,119578,-7.9,-11.98,-85.0,48.0,-56.42,-40.4,56.3,165.0,3.0,197.7,18.53,18.53,-103.53,1.023,2.957,2.957,0.0,-177.0,60.0,2.957,0.0,36.0,-11.98,-1.7,-16.8,-21.9,85.0,10.89,1.57,18.63,18.53,1,1,215,290,0,1,0,0,1,1,1,0,0,0,2,1,0,27,0,0,1
1785440126.943,119641,-14.4,-19.95,-101.0,55.0,-74.13,-49.25,76.2,165.0,3.0,161.5,26.31,26.31,-127.31,1.385,2.986,2.986,0.0,-204.7,60.0,2.986,0.0,36.0,-19.95,-2.02,-16.31,-30.92,101.0,18.14,2.89,29.58,26.31,1,1,228,291,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.002,119701,-20.8,-23.67,-87.0,33.0,-62.63,-35.42,97.1,165.0,3.0,123.5,26.06,26.06,-113.06,1.765,2.973,2.973,0.0,-73.7,60.0,2.973,0.0,36.0,-23.67,-1.74,-10.74,-22.94,87.0,21.52,4.86,34.09,26.06,1,1,242,291,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.070,119761,-24.5,-27.27,-75.0,37.0,-55.72,-25.86,111.4,165.0,3.0,97.5,26.56,26.56,-101.56,2.025,2.953,2.953,0.0,13.1,60.0,2.953,0.0,36.0,-27.27,-1.5,-7.31,-17.05,75.0,24.79,6.6,38.08,26.56,1,1,252,290,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.131,119821,-28.3,-30.78,-67.0,37.0,-52.86,-20.08,122.8,165.0,3.0,76.6,27.23,27.23,-94.23,2.234,2.933,2.933,0.0,55.3,60.0,2.933,0.0,36.0,-30.78,-1.34,-5.14,-13.61,67.0,27.98,8.26,41.58,27.23,1,1,260,289,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.206,119881,-30.3,-32.18,-47.0,40.0,-43.65,-10.43,132.3,165.0,3.0,59.4,25.85,25.85,-72.85,2.406,2.819,2.819,0.0,149.4,60.0,2.819,0.0,36.0,-32.18,-0.94,-2.79,-6.7,47.0,29.25,9.83,42.87,25.85,1,1,267,284,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.262,119944,-31.2,-32.61,-30.0,47.0,-37.91,-4.82,137.7,165.0,3.0,49.6,24.59,24.59,-54.59,2.504,2.585,2.585,0.0,187.0,60.0,2.585,0.0,36.0,-32.61,-0.6,-1.49,-2.73,30.0,29.64,10.81,43.26,24.59,1,1,271,274,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.320,120004,-31.7,-32.52,-16.0,51.0,-34.55,-1.85,139.1,165.0,3.0,47.2,24.05,24.05,-40.05,2.528,2.224,2.224,0.0,203.0,60.0,2.224,0.0,36.0,-32.52,-0.32,-0.75,-0.78,16.0,29.56,11.06,43.18,24.05,1,1,272,260,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.409,120064,-30.8,-30.8,5.0,55.0,-15.92,13.53,133.7,165.0,-3.0,543.0,23.91,23.91,-18.91,2.43,1.266,1.266,0.0,244.2,26.8,1.266,0.0,36.0,-30.8,0.13,11.67,1.73,23.92,28.0,10.07,41.6,23.91,1,1,268,224,0,0,0,0,0,1,0,0,0,0,3,1,0,27,0,0,1
1785440127.409,120124,-29.5,-29.5,17.0,58.0,-8.43,19.15,118.6,165.0,-3.0,515.6,27.07,27.07,-10.07,2.156,0.706,0.706,0.0,226.4,27.2,0.706,0.0,36.0,-29.5,0.36,15.66,3.13,32.15,26.82,7.61,40.35,27.07,1,1,257,204,0,0,0,0,0,1,0,0,0,0,3,1,0,27,0,0,1
1785440127.471,120184,-24.2,-22.23,58.0,34.0,30.07,47.55,97.1,165.0,-3.0,476.5,24.23,24.23,33.77,1.765,-1.999,-1.999,0.0,379.1,60.0,-1.999,0.0,36.0,-22.23,1.18,32.14,14.23,68.51,20.21,4.86,32.4,24.23,1,1,242,117,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.541,120247,-20.8,-18.48,58.0,40.0,25.5,39.98,67.2,165.0,-3.0,422.1,26.27,26.27,31.73,1.221,-1.915,-1.915,0.0,257.6,60.0,-1.915,0.0,36.0,-18.48,1.17,26.61,12.2,63.44,16.8,2.23,27.69,26.27,1,1,222,119,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,1
1785440127.600,120307,-15.7,-11.98,81.0,46.0,44.83,51.64,31.1,165.0,-3.0,356.5,18.63,18.63,62.37,0.565,-2.707,-2.707,0.0,299.3,60.0,-2.707,0.0,36.0,-11.98,1.63,29.39,20.63,82.5,10.89,0.53,18.63,22.79,1,1,199,96,0,1,0,0,1,1,1,0,0,0,3,1,0,27,0,0,0
1785440127.658,120367,-10.7,-6.08,89.0,52.0,51.66,52.49,0.0,165.0,-3.0,300.0,9.65,9.65,79.35,0.0,-2.866,-2.866,0.0,247.1,60.0,-2.866,0.0,36.0,-6.08,1.78,26.7,24.01,89.0,5.52,0.0,9.65,15.1,1,1,180,91,0,1,0,0,1,1,1,0,0,0,2,1,0,27,0,0,0
1785440127.729,120427,-8.2,-0.47,91.0,85.0,53.02,48.62,-33.8,165.0,-3.0,238.5,0.75,0.75,90.25,-0.615,-2.919,-2.919,0.0,178.9,60.0,-2.919,0.0,36.0,-0.47,1.82,21.71,25.1,91.0,0.43,0.0,0.75,1.62,1,1,160,90,0,1,0,0,1,1,1,0,1,0,2,1,0,27,0,0,0
1785440127.791,120487,0.7,5.11,92.0,48.0,55.0,45.36,-58.2,165.0,-3.0,194.2,6.3,-6.3,98.3,-1.058,-2.945,-2.945,0.0,128.8,60.0,-2.945,0.0,34.0,5.11,1.84,17.86,25.65,92.0,4.65,1.68,8.14,6.3,1,1,146,89,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440127.866,120549,5.7,10.52,91.0,53.0,56.04,41.38,-77.6,165.0,-3.0,158.9,12.13,-12.13,103.13,-1.411,-2.956,-2.956,0.0,85.7,60.0,-2.956,0.0,34.0,10.52,1.82,14.46,25.1,91.0,9.56,3.01,16.46,12.13,1,1,135,88,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440127.922,120609,9.5,13.86,78.0,56.0,46.99,30.11,-93.7,165.0,-3.0,129.6,13.7,-13.7,91.7,-1.704,-2.925,-2.925,0.0,-4.9,60.0,-2.925,0.0,34.0,13.86,1.56,10.11,18.44,78.0,12.6,4.5,21.36,13.7,1,1,126,89,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.009,120669,14.3,16.41,64.0,33.0,38.76,20.32,-108.1,165.0,-3.0,103.5,13.76,-13.76,77.76,-1.965,-2.856,-2.856,0.0,-80.3,60.0,-2.856,0.0,34.0,16.41,1.28,6.62,12.41,64.0,14.92,6.17,24.91,13.76,1,1,118,91,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.010,120729,15.9,17.56,45.0,37.0,29.44,10.8,-119.1,165.0,-3.0,83.5,12.42,-12.42,57.42,-2.165,-2.634,-2.634,0.0,-161.4,60.0,-2.634,0.0,34.0,17.56,0.9,3.76,6.14,45.0,15.97,7.69,26.47,12.42,1,1,112,98,0,1,0,0,1,1,1,0,0,0,3,1,0,28,0,0,1
1785440128.072,120789,16.4,17.45,25.0,42.0,22.01,4.15,-126.4,165.0,-3.0,70.2,10.28,-10.28,35.28,-2.298,-2.057,-2.057,0.0,-218.1,60.0,-2.057,0.0,34.0,17.45,0.5,1.76,1.89,25.0,15.86,8.83,26.32,10.28,1,1,108,115,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.140,120852,16.3,16.3,9.0,47.0,17.53,1.12,-122.7,165.0,-3.0,76.9,9.8,-9.8,18.8,-2.231,-1.26,-1.26,0.0,-229.6,60.0,-1.26,0.0,34.0,16.3,0.18,0.69,0.25,9.0,14.82,8.24,24.77,9.8,1,1,110,140,0,1,0,0,0,1,0,0,0,0,2,1,0,28,0,0,1
1785440128.203,120912,14.8,14.8,-11.0,50.0,0.42,-13.07,-108.1,165.0,3.0,496.5,11.58,-11.58,0.58,-1.965,-0.041,-0.041,0.0,-255.4,32.5,-0.041,0.0,34.0,14.8,-0.24,-11.11,-1.71,23.78,13.45,6.17,22.69,11.58,1,1,118,179,0,0,0,0,0,1,0,0,0,0,3,1,0,28,0,0,1
1785440128.261,120972,13.0,11.74,-23.0,55.0,-6.66,-16.73,-81.2,165.0,3.0,447.6,13.29,-13.29,-9.71,-1.476,0.681,0.681,0.0,-234.7,60.0,0.681,0.0,34.0,11.74,-0.48,-13.41,-2.84,30.62,10.67,3.31,18.27,13.29,1,1,133,203,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.329,121032,7.9,6.32,-51.0,31.0,-28.47,-31.63,-53.0,165.0,3.0,396.3,9.32,-9.32,-41.68,-0.963,2.275,2.275,0.0,-310.2,60.0,2.275,0.0,34.0,6.32,-1.03,-21.56,-9.04,54.61,5.75,1.4,10.03,9.32,1,1,149,262,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.394,121092,4.3,2.21,-58.0,36.0,-31.57,-30.71,-15.2,165.0,3.0,327.7,3.54,-3.54,-54.46,-0.277,2.583,2.583,0.0,-250.1,60.0,2.583,0.0,34.0,2.21,-1.16,-19.17,-10.38,58.52,2.01,0.17,3.54,5.03,1,1,171,274,0,1,0,0,1,1,1,0,0,0,1,1,0,28,0,0,0
1785440128.461,121154,-1.4,-4.67,-78.0,42.0,-49.86,-41.08,16.3,165.0,3.0,270.3,7.44,7.44,-85.44,0.297,2.899,2.899,0.0,-278.4,60.0,2.899,0.0,34.0,-4.67,-1.56,-21.08,-18.44,78.0,4.25,0.19,7.44,10.54,1,1,190,288,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,0
1785440128.522,121214,-6.7,-10.97,-89.0,48.0,-59.53,-44.15,51.6,165.0,3.0,206.3,17.13,17.13,-106.13,0.937,2.962,2.962,0.0,-254.6,60.0,2.962,0.0,34.0,-10.97,-1.78,-18.36,-24.01,89.0,9.97,1.33,17.13,17.7,1,1,212,290,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,0
1785440128.582,121274,-11.2,-15.72,-87.0,52.0,-58.85,-39.21,73.2,165.0,3.0,167.0,20.96,20.96,-107.96,1.33,2.965,2.965,0.0,-167.0,60.0,2.965,0.0,34.0,-15.72,-1.74,-14.53,-22.94,87.0,14.29,2.66,23.97,20.96,1,1,226,290,0,1,0,0,1,1,1,0,0,0,2,1,0,28,0,0,1
1785440128.673,121334,-18.0,-20.63,-85.0,31.0,-59.13,-35.0,91.2,165.0,3.0,134.2,23.63,23.63,-108.63,1.658,2.966,2.966,0.0,-106.2,60.0,2.966,0.0,34.0,-20.63,-1.7,-11.4,-21.9,85.0,18.76,4.24,30.44,23.63,1,1,238,290,0,1,0,0,1,1,1,0,0,0,3,1,0,28,0,0,1
1785440128.673,121394,-21.9,-24.59,-77.0,35.0,-54.97,-27.62,107.1,165.0,3.0,105.3,24.52,24.52,-101.52,1.947,2.953,2.953,0.0,-30.1,60.0,2.953,0.0,34.0,-24.59,-1.54,-8.11,-17.97,77.0,22.36,6.04,35.15,24.52,1,1,249,290,0,1,0,0,1,1,1,0,0,0,3,1,0,28,0,0,1
1785440128.731,121458,-24.8,-27.46,-62.0,43.0,-47.05,-17.8,121.4,165.0,3.0,79.2,23.87,23.87,-85.87,2.208,2.901,2.901,0.0,53.2,60.0,2.901,0.0,36.0,-27.46,-1.24,-4.91,-11.65,62.0,24.97,8.04,38.28,23.87,1,1,259,288,0,1,0,0,1,1,1,0,0,0,3,1,0,28,0,0,1
1785440128.801,121518,-25.8,-29.77,-53.0,75.0,-44.2,-13.11,128.3,165.0,3.0,66.8,24.45,24.45,-77.45,2.332,2.854,2.854,0.0,77.8,60.0,2.854,0.0,36.0,-29.77,-1.06,-3.54,-8.51,53.0,27.07,9.14,40.61,24.45,1,1,264,286,0,1,0,0,1,1,1,0,1,0,3,1,0,28,0,0,1
1785440128.860,121578,-28.6,-29.55,-25.0,38.0,-33.61,-3.7,136.4,165.0,3.0,52.1,21.67,21.67,-46.67,2.479,2.413,2.413,0.0,218.1,60.0,2.413,0.0,36.0,-29.55,-0.5,-1.3,-1.89,25.0,26.86,10.56,40.39,21.67,1,1,270,267,0,1,0,0,1,1,1,0,0,0,3,1,0,29,0,0,1
1785440128.920,121638,-27.9,-27.9,-2.0,44.0,-28.08,-0.16,135.0,165.0,3.0,54.5,20.24,20.24,-22.24,2.455,1.455,1.455,0.0,269.5,27.7,1.455,0.0,36.0,-27.9,-0.04,-0.11,-0.01,2.0,25.36,10.31,38.73,20.24,1,1,269,231,0,0,0,0,0,1,0,0,0,0,3,1,0,29,0,0,1
1785440128.992,121698,-26.0,-26.0,19.0,47.0,-2.64,21.23,121.4,165.0,-3.0,520.8,22.16,22.16,-3.16,2.208,0.225,0.225,0.0,291.7,28.3,0.225,0.0,36.0,-26.0,0.4,17.15,3.68,34.83,23.64,8.04,36.72,22.16,1,1,259,188,0,0,0,0,0,1,0,0,0,0,3,1,0,29,0,0,1
1785440129.052,121760,-22.5,-20.06,46.0,53.0,22.29,38.5,102.8,165.0,-3.0,486.9,19.94,19.94,26.06,1.869,-1.654,-1.654,0.0,340.6,60.0,-1.654,0.0,36.0,-20.06,0.94,27.48,10.08,57.67,18.24,5.52,29.72,19.94,1,1,246,128,0,1,0,0,1,1,1,0,0,0,3,1,0,29,0,0,1
1785440129.126,121820,-18.5,-14.97,63.0,56.0,34.43,44.91,70.2,165.0,-3.0,427.5,20.49,20.49,42.51,1.275,-2.3,-2.3,0.0,319.1,60.0,-2.3,0.0,36.0,-14.97,1.27,29.26,14.38,68.88,13.61,2.44,22.93,20.49,1,1,224,108,0,1,0,0,1,1,1,0,0,0,3,1,0,29,0,0,1
1785440129.177,121880,-13.9,-9.54,74.0,59.0,41.04,45.98,32.7,165.0,-3.0,359.4,14.99,14.99,59.01,0.594,-2.659,-2.659,0.0,273.3,60.0,-2.659,0.0,36.0,-9.54,1.49,27.16,17.33,75.62,8.67,0.58,14.99,18.2,1,1,200,97,0,1,0,0,1,1,1,0,0,0,3,1,0,29,0,0,0
